Beneficiary_ID,Name,Age,Gender,Mobile,Aadhaar,State,District,Village,Occupation,Monthly_Income,Annual_Income,Family_Size,BPL_Status,Ration_Card,Disability,Chronic_Disease,PMJAY_Registered,Eligible,Latitude,Longitude
BEN08785,Zansi Desai,51,Female,6716229814,401166443812,Uttar Pradesh,Lucknow,Deoghar,Retired,46890,562680,8,Yes,AAY,No,No,No,No,15.23849,77.396193
BEN08786,Jack Swaminathan,86,Female,3706030251,894948339128,Uttar Pradesh,Lucknow,Singrauli,Tailor,58853,706236,8,Yes,PHH,No,No,Yes,No,36.979469,73.95105
BEN08787,Krishna Baria,85,Male,8333808939,737110450077,Maharashtra,Nashik,Bahraich,Shopkeeper,33270,399240,7,Yes,AAY,No,No,Yes,No,24.290132,95.943495
BEN08788,Rayaan Natarajan,78,Male,0891796344,938564212306,Gujarat,Ahmedabad,Naihati,Student,20041,240492,4,No,None,No,No,Yes,No,10.651459,89.697747
BEN08789,Bishakha Wali,90,Male,5514686426,896117875506,Uttar Pradesh,Agra,Agra,Labourer,26220,314640,3,No,None,Yes,Yes,Yes,Yes,25.299375,76.980772
BEN08790,Ojasvi Oza,49,Male,1071793838,829478599777,Maharashtra,Nashik,Shahjahanpur,Homemaker,24692,296304,2,No,None,No,No,Yes,No,29.893948,90.965938
BEN08791,Rayaan Kara,55,Male,9816938280,781082510560,Madhya Pradesh,Gwalior,Anantapuram,Farmer,42208,506496,1,No,None,No,No,Yes,No,30.218242,95.211679
BEN08792,Bhanumati Dara,42,Female,7293327771,324550383675,Gujarat,Surat,Yamunanagar,Mechanic,59051,708612,2,Yes,AAY,No,Yes,Yes,No,13.111936,95.383653
BEN08793,Vedika Viswanathan,74,Female,4820738045,463011146493,Madhya Pradesh,Gwalior,Patiala,Student,31852,382224,6,No,None,No,No,No,No,20.850154,77.625416
BEN08794,Gaurangi Bhasin,63,Male,1869853222,693333778784,Gujarat,Surat,Bhopal,Mechanic,31063,372756,8,No,None,No,No,Yes,No,34.649349,83.864353
BEN08795,Wridesh Bahl,71,Male,2633768205,287870413417,Gujarat,Bhavnagar,Kulti,Labourer,24392,292704,5,Yes,PHH,No,No,Yes,No,11.336417,93.048751
BEN08796,Nihal Kade,23,Female,6344662699,413216966117,Gujarat,Ahmedabad,Jehanabad,Labourer,53823,645876,8,Yes,AAY,No,Yes,No,No,31.643365,90.750924
BEN08797,Hamsini Bora,64,Female,5794245482,796971226847,Rajasthan,Udaipur,Latur,Farmer,16388,196656,4,No,None,No,Yes,No,No,32.860312,72.649569
BEN08798,Imaran Yadav,75,Female,6705853439,200369729425,Maharashtra,Mumbai,Bijapur,Mason,54247,650964,3,Yes,PHH,No,No,Yes,No,22.666565,85.486906
BEN08799,Hemani Tandon,79,Male,6121175011,309527077439,Gujarat,Vadodara,Tinsukia,Labourer,48417,581004,3,No,None,No,Yes,Yes,No,15.056807,70.124537
BEN08800,Zashil Sahota,20,Female,1908902084,694339142069,Uttar Pradesh,Lucknow,Kollam,Electrician,46443,557316,2,No,None,No,Yes,Yes,No,13.627315,74.088721
BEN08801,Qasim Sani,44,Female,3369337872,918084784862,Gujarat,Ahmedabad,Kadapa,Retired,24375,292500,3,No,None,No,No,No,No,26.369815,68.086986
BEN08802,Falak Ganesan,27,Female,0105776408,416256617016,Rajasthan,Udaipur,Haldia,Student,41327,495924,4,No,None,No,No,Yes,No,29.57342,79.403243
BEN08803,Aarna Basak,38,Female,5200718184,744463098951,Madhya Pradesh,Indore,Sri Ganganagar,Farmer,37188,446256,1,Yes,PHH,No,No,Yes,No,27.775266,94.915385
BEN08804,Amol Sarkar,27,Female,8283928316,550676330738,Rajasthan,Kota,Panchkula,Homemaker,20040,240480,6,No,None,No,No,Yes,No,15.799613,82.230563
BEN08805,Jack Banerjee,56,Male,3186640116,238990262474,Maharashtra,Pune,Srinagar,Tailor,33286,399432,5,No,None,No,No,Yes,No,22.519739,86.404002
BEN08806,Radha Kata,26,Male,5102159915,556590110598,Maharashtra,Mumbai,Korba,Student,7673,92076,2,Yes,AAY,No,No,No,Yes,20.879662,87.640069
BEN08807,Yauvani Chad,32,Female,2202637319,352186976047,Maharashtra,Mumbai,Sri Ganganagar,Shopkeeper,68232,818784,2,Yes,AAY,No,No,Yes,No,11.225073,89.113344
BEN08808,Amrita Kant,34,Male,9440673629,600746323108,Maharashtra,Nashik,Guwahati,Labourer,3234,38808,1,No,None,No,Yes,Yes,Yes,20.2222,96.778901
BEN08809,Prisha Bhardwaj,40,Male,3570852025,492741256761,Rajasthan,Kota,Serampore,Shopkeeper,35104,421248,8,Yes,PHH,No,No,Yes,No,26.380663,88.808706
BEN08810,Januja Saran,75,Female,6157521526,268182367343,Rajasthan,Udaipur,Ujjain,Teacher,67253,807036,2,Yes,AAY,No,Yes,Yes,No,11.963868,88.469533
BEN08811,Nikita Jhaveri,59,Male,3530776450,674700797348,Gujarat,Vadodara,Gurgaon,Homemaker,46762,561144,2,Yes,AAY,Yes,No,Yes,Yes,28.629445,77.04197
BEN08812,Nathaniel Rao,47,Female,8334908628,640846865701,Uttar Pradesh,Kanpur,Malda,Student,64353,772236,5,No,None,No,No,Yes,No,10.158554,79.119829
BEN08813,Indira Srivastava,43,Female,0786160720,632191636332,Madhya Pradesh,Gwalior,Karaikudi,Teacher,48681,584172,5,Yes,AAY,Yes,No,Yes,Yes,23.268588,79.618523
BEN08814,Yatan Kibe,49,Female,2923418669,509733123855,Madhya Pradesh,Indore,Amaravati,Labourer,54827,657924,4,No,None,No,Yes,No,No,22.767586,70.334238
BEN08815,Mekhala Som,89,Male,1672535597,722113538003,Madhya Pradesh,Gwalior,Nashik,Farmer,61063,732756,6,Yes,AAY,Yes,No,Yes,Yes,32.660114,96.640776
BEN08816,Raghav Mahajan,33,Female,1348256863,482081746556,Madhya Pradesh,Ujjain,Amaravati,Homemaker,46994,563928,2,Yes,PHH,No,No,Yes,No,29.952735,89.921826
BEN08817,Kamala Baria,20,Female,9934200006,502608631932,Gujarat,Vadodara,Ahmednagar,Student,47166,565992,3,Yes,PHH,No,No,Yes,No,9.47693,92.683282
BEN08818,Yasti Hans,42,Male,4371064744,927463560419,Uttar Pradesh,Prayagraj,Bhubaneswar,Farmer,14647,175764,2,No,None,No,No,Yes,No,24.817276,79.419553
BEN08819,Advay Patla,25,Male,1313967777,477259036836,Gujarat,Rajkot,Moradabad,Student,6636,79632,1,No,None,No,No,Yes,No,14.391217,72.006379
BEN08820,Osha Saraf,73,Female,6302297301,533632994523,Madhya Pradesh,Gwalior,Kollam,Tailor,65499,785988,6,Yes,PHH,No,Yes,Yes,No,15.937254,75.738073
BEN08821,Manbir Narasimhan,67,Female,7520610504,326392334334,Rajasthan,Kota,Kollam,Mason,9247,110964,7,No,None,Yes,No,Yes,Yes,31.385524,80.036952
BEN08822,Praneel Edwin,64,Male,2399421567,650310799593,Rajasthan,Jodhpur,Giridih,Mechanic,3948,47376,3,Yes,PHH,Yes,Yes,No,Yes,34.40941,95.860571
BEN08823,Yachana Sodhi,74,Male,0277017756,796365878741,Maharashtra,Nashik,Karimnagar,Retired,69227,830724,1,No,None,No,No,Yes,No,20.16952,96.287896
BEN08824,Daksha Narayanan,61,Female,0851541610,157287582407,Rajasthan,Jodhpur,Nagercoil,Tailor,62066,744792,3,No,None,No,Yes,No,No,18.245608,85.748973
BEN08825,Quincy Boase,56,Female,3748616173,732726832299,Madhya Pradesh,Bhopal,Jamalpur,Electrician,48370,580440,2,No,None,No,No,No,No,10.665936,83.624722
BEN08826,Daksha Venkatesh,39,Female,3343309482,467979909607,Rajasthan,Jaipur,Dindigul,Electrician,42907,514884,7,Yes,AAY,No,No,Yes,No,27.779187,86.793886
BEN08827,Ati Dasgupta,59,Female,8540030969,767883688479,Madhya Pradesh,Jabalpur,Jalgaon,Tailor,63647,763764,7,Yes,PHH,No,No,Yes,No,17.948762,83.020881
BEN08828,Yug Ramanathan,53,Female,6516160969,502208273888,Madhya Pradesh,Gwalior,Shivpuri,Driver,69139,829668,3,No,None,No,No,Yes,No,15.404763,69.931425
BEN08829,Vaishnavi Kibe,19,Male,7292641681,969531537405,Rajasthan,Ajmer,Tumkur,Mason,38240,458880,5,Yes,PHH,No,No,No,No,11.773948,89.707284
BEN08830,Bhanumati Nagar,25,Female,3478305319,474498895821,Maharashtra,Mumbai,Bhiwani,Tailor,25731,308772,8,No,None,No,No,No,No,8.042265,93.275349
BEN08831,Dalbir Bir,77,Female,7629423885,458800274266,Maharashtra,Nashik,New Delhi,Shopkeeper,50294,603528,2,Yes,AAY,No,No,No,No,30.859492,74.93728
BEN08832,Diya Saha,90,Female,1538417991,122966892549,Madhya Pradesh,Gwalior,Satara,Student,17389,208668,8,No,None,No,No,Yes,No,23.791776,76.584048
BEN08833,Jhalak Palla,47,Male,7667634092,896339744006,Rajasthan,Udaipur,Phagwara,Farmer,18140,217680,7,No,None,No,Yes,Yes,No,28.178804,74.277252
BEN08834,Netra Wadhwa,50,Female,6268746201,927458247436,Rajasthan,Udaipur,Ambala,Retired,66643,799716,8,No,None,No,No,Yes,No,25.995751,86.583527
BEN08835,Ishani Prabhu,77,Male,5447697731,679744355239,Gujarat,Surat,Maheshtala,Mechanic,39755,477060,5,No,None,No,No,Yes,No,31.198304,69.112425
BEN08836,Leena Sami,59,Female,4254586009,629929441461,Maharashtra,Nagpur,Dibrugarh,Teacher,38473,461676,4,No,None,No,No,Yes,No,31.433493,92.686803
BEN08837,Ganga Bassi,86,Female,3450942388,630975643463,Madhya Pradesh,Bhopal,Dindigul,Student,3430,41160,7,No,None,No,No,Yes,Yes,34.222905,89.278449
BEN08838,Guneet Sane,55,Male,6675481622,796660961755,Rajasthan,Kota,Ongole,Tailor,28394,340728,2,No,None,No,No,No,No,32.872542,69.590784
BEN08839,Sai Anne,33,Female,5969375618,823196711720,Rajasthan,Jodhpur,Warangal,Mechanic,43555,522660,3,Yes,AAY,No,No,No,No,25.543096,96.938548
BEN08840,Krish Borah,42,Male,8473885176,392824611004,Rajasthan,Ajmer,Erode,Labourer,66520,798240,2,No,None,No,No,Yes,No,31.916569,90.306124
BEN08841,Nathan Bhattacharyya,90,Male,5229151186,759175931023,Rajasthan,Ajmer,Aligarh,Driver,4956,59472,8,No,None,Yes,No,Yes,Yes,29.601822,83.106759
BEN08842,Wahab Gour,74,Male,1930187573,880114657109,Uttar Pradesh,Kanpur,Gandhidham,Tailor,4937,59244,8,Yes,AAY,No,No,Yes,Yes,24.387675,84.943993
BEN08843,Gopal Garde,64,Female,8378935723,567692505942,Maharashtra,Pune,Buxar,Tailor,35865,430380,6,No,None,No,No,Yes,No,21.417955,89.067584
BEN08844,Chakrika Raman,38,Male,2737007695,102974009494,Uttar Pradesh,Lucknow,Shivpuri,Mason,37811,453732,8,No,None,No,No,Yes,No,15.231531,92.559729
BEN08845,Ryan Acharya,88,Female,8048490145,684490138113,Uttar Pradesh,Varanasi,Anantapuram,Mason,39777,477324,2,No,None,No,Yes,Yes,No,17.174594,71.385239
BEN08846,Zarna Biswas,42,Female,4778004701,878685783065,Gujarat,Rajkot,New Delhi,Labourer,63662,763944,1,Yes,AAY,No,No,No,No,33.564372,78.761241
BEN08847,Tanveer Upadhyay,52,Female,1184605866,557350790156,Maharashtra,Pune,Nanded,Driver,45338,544056,4,Yes,AAY,No,No,Yes,No,24.730834,96.835487
BEN08848,Farhan Korpal,25,Male,1434451257,520387508217,Madhya Pradesh,Gwalior,Ghaziabad,Homemaker,59707,716484,1,No,None,No,No,Yes,No,30.235171,89.322673
BEN08849,Sai Warrior,61,Male,7351322118,463814635537,Maharashtra,Nashik,Machilipatnam,Teacher,62104,745248,2,Yes,AAY,No,No,No,No,16.245162,96.536498
BEN08850,Henry Thaman,75,Male,7595606685,310059002932,Gujarat,Rajkot,Kumbakonam,Farmer,55475,665700,5,Yes,AAY,No,No,No,No,24.033905,93.458026
BEN08851,Balendra Mahajan,32,Female,9107376442,484088581559,Gujarat,Surat,Tirupati,Driver,53379,640548,2,No,None,Yes,Yes,No,Yes,13.251019,88.086726
BEN08852,Tanveer Mane,83,Male,1691637174,232306368061,Madhya Pradesh,Jabalpur,Raipur,Labourer,12569,150828,4,No,None,No,No,Yes,Yes,9.535507,88.458389
BEN08853,Kevin Hayre,84,Female,6982479679,616990920655,Rajasthan,Kota,Darbhanga,Student,53502,642024,3,No,None,No,Yes,Yes,No,20.956974,83.690277
BEN08854,Advay Grover,37,Female,1156505150,385848993425,Rajasthan,Udaipur,Bhalswa Jahangir Pur,Mechanic,18189,218268,6,Yes,AAY,Yes,Yes,Yes,Yes,29.320071,79.963518
BEN08855,Geetika Chawla,28,Female,9307918404,132974002408,Madhya Pradesh,Indore,Indore,Homemaker,65998,791976,2,No,None,No,Yes,Yes,No,13.098532,96.227135
BEN08856,Daksha Samra,32,Male,5187919446,457663024448,Maharashtra,Nashik,Tirupati,Driver,64415,772980,5,No,None,No,Yes,Yes,No,14.593236,95.773542
BEN08857,Akshay Sood,29,Male,5600215707,898054690984,Madhya Pradesh,Jabalpur,Bellary,Homemaker,46129,553548,2,No,None,No,No,Yes,No,31.792227,81.211701
BEN08858,Omaja Sinha,73,Male,5141431665,734673893624,Madhya Pradesh,Gwalior,Chittoor,Mechanic,24649,295788,2,No,None,No,No,Yes,No,21.33743,89.985426
BEN08859,Indira Bail,21,Male,1759702766,779987148223,Maharashtra,Nagpur,Bhind,Labourer,58107,697284,4,Yes,AAY,No,No,Yes,No,36.042806,90.076727
BEN08860,Manan Venkataraman,90,Female,2773276857,631447107427,Gujarat,Bhavnagar,Raurkela Industrial Township,Farmer,27813,333756,5,Yes,AAY,No,No,Yes,No,11.093456,71.165221
BEN08861,Damyanti Kashyap,70,Male,6052382491,173598705383,Rajasthan,Udaipur,Orai,Electrician,31239,374868,1,No,None,No,Yes,No,No,11.694982,79.325271
BEN08862,Varenya Tandon,42,Female,9226266661,254711694100,Maharashtra,Aurangabad,Parbhani,Mechanic,32612,391344,6,Yes,AAY,No,No,Yes,No,30.30254,94.382334
BEN08863,Ekani Thaker,55,Male,8555906555,395426255815,Uttar Pradesh,Kanpur,Hazaribagh,Labourer,36810,441720,8,Yes,PHH,No,Yes,Yes,No,16.215296,94.140938
BEN08864,Qushi Sood,87,Male,4998814686,898763077222,Madhya Pradesh,Gwalior,Dewas,Labourer,57232,686784,3,No,None,No,No,Yes,No,19.002125,69.076574
BEN08865,Chakradev Panchal,68,Female,0177832314,461957121641,Rajasthan,Udaipur,Agra,Shopkeeper,12394,148728,6,Yes,PHH,No,No,No,Yes,8.609671,69.736713
BEN08866,Vrishti Pandey,18,Male,5819580579,142966687387,Rajasthan,Jaipur,Gulbarga,Electrician,44439,533268,6,No,None,No,Yes,Yes,No,22.586795,96.671205
BEN08867,Frado Mane,88,Female,2640880135,351610067522,Rajasthan,Jaipur,Pondicherry,Mason,49587,595044,4,Yes,PHH,No,No,No,No,17.193562,90.55843
BEN08868,Faraj Parikh,89,Female,3760386346,417060379977,Maharashtra,Nashik,Hubli–Dharwad,Shopkeeper,13764,165168,4,No,None,No,No,Yes,Yes,29.01708,71.962238
BEN08869,Shravya Roy,41,Female,3584424278,282252016488,Uttar Pradesh,Prayagraj,Miryalaguda,Electrician,43430,521160,5,No,None,No,No,Yes,No,35.891686,72.101614
BEN08870,Aashi Sastry,75,Female,5530095533,499893312217,Uttar Pradesh,Lucknow,Shimoga,Homemaker,9541,114492,7,No,None,No,Yes,Yes,Yes,10.034813,71.654182
BEN08871,Yadavi Kalita,40,Male,7282086206,659302411751,Maharashtra,Aurangabad,Vasai-Virar,Student,44979,539748,6,Yes,AAY,No,Yes,No,No,29.748746,94.429707
BEN08872,Nitara Tara,26,Female,8565033473,764414329268,Rajasthan,Jodhpur,Ulhasnagar,Homemaker,25293,303516,5,No,None,No,No,No,No,30.451811,88.72075
BEN08873,Qushi Ganguly,26,Male,4009553795,986170147196,Maharashtra,Mumbai,Kottayam,Retired,40921,491052,7,No,None,No,No,No,No,14.640633,92.725185
BEN08874,Champak Mahal,26,Female,9923770241,948846969823,Rajasthan,Jaipur,Dehri,Retired,19403,232836,7,No,None,No,No,Yes,No,15.174514,74.98391
BEN08875,Gaurav Misra,29,Male,7810197590,947043124686,Rajasthan,Jodhpur,Howrah,Teacher,6374,76488,2,No,None,No,No,Yes,No,19.483657,82.892539
BEN08876,Chakradhar Misra,70,Female,8730241088,922775721291,Maharashtra,Pune,Chennai,Tailor,67616,811392,7,No,None,No,No,Yes,No,22.656763,77.734274
BEN08877,Ekalinga Shetty,77,Male,9228911655,209270890282,Uttar Pradesh,Varanasi,Imphal,Homemaker,34088,409056,1,No,None,No,No,Yes,No,36.659155,77.702329
BEN08878,Sathvik Dora,63,Male,5211266140,823785587764,Madhya Pradesh,Jabalpur,Panvel,Driver,50556,606672,3,No,None,No,Yes,No,No,8.065738,70.604019
BEN08879,Ayushman Pandit,61,Female,2633742414,917721664260,Madhya Pradesh,Jabalpur,Ambala,Driver,10580,126960,2,No,None,No,No,Yes,Yes,24.239904,68.68352
BEN08880,Ranbir Aggarwal,44,Male,7010190195,288486774162,Uttar Pradesh,Agra,Begusarai,Mechanic,26365,316380,7,No,None,No,No,No,No,13.240119,91.863776
BEN08881,Vasudha Basak,64,Female,4057346614,427862477113,Rajasthan,Ajmer,Bellary,Electrician,10275,123300,5,No,None,No,No,Yes,Yes,28.201731,74.328922
BEN08882,Garima Ganesan,31,Male,5285987943,658582739200,Madhya Pradesh,Jabalpur,Shahjahanpur,Electrician,19864,238368,1,No,None,Yes,No,No,Yes,13.335235,85.331144
BEN08883,Unni Dhawan,22,Female,8928817419,578777556731,Rajasthan,Udaipur,Ozhukarai,Homemaker,44175,530100,2,No,None,No,No,Yes,No,31.86388,88.918756
BEN08884,Harinakshi Varkey,35,Male,5640338253,288117891898,Madhya Pradesh,Indore,Shimoga,Student,3669,44028,5,Yes,PHH,No,No,No,Yes,30.744268,96.685346
BEN08885,Lavanya Yohannan,28,Male,7061318854,332782976156,Maharashtra,Nagpur,Guna,Nurse,17957,215484,4,Yes,AAY,No,No,No,No,31.701095,83.762392
BEN08886,Eiravati Oommen,69,Female,7874130035,114906047999,Rajasthan,Jaipur,Erode,Teacher,18971,227652,2,Yes,AAY,Yes,No,Yes,Yes,23.200552,76.75994
BEN08887,Peter Yohannan,38,Female,3881447120,931856905585,Gujarat,Ahmedabad,Dhule,Labourer,60627,727524,8,No,None,No,Yes,Yes,No,14.38066,77.027514
BEN08888,Oscar Tailor,29,Female,9431102149,757802740957,Rajasthan,Ajmer,Karaikudi,Tailor,37025,444300,2,No,None,Yes,Yes,Yes,Yes,21.148155,81.79225
BEN08889,Advaith Tella,72,Male,3797057001,271527849317,Madhya Pradesh,Bhopal,Tadepalligudem,Nurse,57642,691704,3,No,None,No,No,Yes,No,16.135769,92.618781
BEN08890,Vidhi Merchant,77,Male,3404647961,543561394381,Uttar Pradesh,Prayagraj,Malegaon,Mason,24259,291108,8,No,None,No,Yes,Yes,No,17.438071,84.791748
BEN08891,Charita Ganguly,70,Female,9960215671,619709629968,Rajasthan,Jodhpur,Tirupati,Teacher,63628,763536,1,No,None,No,No,No,No,21.113146,87.345412
BEN08892,Yuvraj Goel,62,Female,3931819887,417801502315,Rajasthan,Jodhpur,Adoni,Labourer,50525,606300,3,Yes,PHH,No,Yes,Yes,No,34.996934,70.959616
BEN08893,Chatresh Bhatnagar,34,Male,5083104507,774132534502,Uttar Pradesh,Agra,Allahabad,Student,43296,519552,5,No,None,No,No,No,No,36.586393,70.141485
BEN08894,Zarna Memon,63,Male,2108609737,580126949842,Rajasthan,Jaipur,Adoni,Labourer,20037,240444,6,No,None,No,No,Yes,No,28.351895,93.871144
BEN08895,Noah Dalal,24,Male,8770151121,245367314777,Madhya Pradesh,Jabalpur,Coimbatore,Mason,55258,663096,6,No,None,No,No,Yes,No,33.68885,94.728203
BEN08896,Ekalinga Kashyap,64,Female,9408025908,519786543098,Madhya Pradesh,Jabalpur,Gudivada,Student,22495,269940,6,Yes,AAY,No,No,No,No,12.962427,68.200215
BEN08897,Chanakya Narayan,83,Female,5243410612,209908418829,Gujarat,Surat,Berhampore,Mechanic,49035,588420,2,No,None,No,No,Yes,No,9.735568,81.865519
BEN08898,Tejas Devi,83,Female,2306208240,679970660105,Rajasthan,Ajmer,Morbi,Shopkeeper,25989,311868,4,No,None,No,Yes,Yes,No,8.892081,76.121415
BEN08899,Vedika Peri,30,Female,3739682249,699416802403,Gujarat,Bhavnagar,Ambala,Student,24182,290184,2,No,None,Yes,No,Yes,Yes,15.218022,88.014426
BEN08900,David Choudhary,52,Male,0170741370,994150062493,Uttar Pradesh,Varanasi,Madanapalle,Farmer,32834,394008,4,No,None,No,No,Yes,No,8.041068,93.423165
BEN08901,Kiaan Kannan,78,Female,9937209212,318906143975,Madhya Pradesh,Indore,Ambattur,Driver,64331,771972,3,Yes,AAY,No,No,Yes,No,36.586578,78.417038
BEN08902,Om Bhattacharyya,54,Male,2703363265,216926792134,Gujarat,Vadodara,Siliguri,Labourer,15742,188904,5,No,None,Yes,No,Yes,Yes,22.471797,93.615145
BEN08903,Kala Bhat,89,Female,4813334625,623114000898,Uttar Pradesh,Kanpur,Bathinda,Mason,32337,388044,3,No,None,No,No,Yes,No,24.666176,72.782042
BEN08904,Yug Chada,57,Male,6505939880,890317074283,Gujarat,Vadodara,Mysore,Driver,47489,569868,4,No,None,No,No,Yes,No,8.5691,69.377451
BEN08905,Widisha Dhaliwal,90,Male,3176652424,162982468730,Rajasthan,Kota,Kamarhati,Retired,45657,547884,5,Yes,PHH,No,Yes,Yes,No,10.226928,80.988177
BEN08906,Chaman Soman,74,Male,0695278989,403877417584,Gujarat,Surat,Hazaribagh,Shopkeeper,11674,140088,7,Yes,PHH,No,Yes,Yes,Yes,28.706782,94.126502
BEN08907,Kamala Randhawa,90,Female,0507102380,757393275108,Maharashtra,Nagpur,Shimla,Mason,28217,338604,5,No,None,Yes,No,Yes,Yes,24.754291,68.640877
BEN08908,Tarak Prakash,43,Female,3590851590,177654149295,Uttar Pradesh,Kanpur,Mango,Mason,57173,686076,5,Yes,PHH,No,Yes,Yes,No,8.007209,70.957639
BEN08909,Kritika Yogi,59,Female,8071859280,338969807882,Madhya Pradesh,Jabalpur,Dibrugarh,Tailor,8307,99684,8,Yes,AAY,No,No,No,Yes,13.664909,87.602008
BEN08910,Laban Aurora,67,Female,7561562663,715643028750,Uttar Pradesh,Agra,Sangli-Miraj & Kupwad,Nurse,13051,156612,5,No,None,No,No,Yes,Yes,8.402155,80.636927
BEN08911,Michael Master,63,Female,7256958982,801569704128,Gujarat,Rajkot,Indore,Homemaker,24124,289488,2,No,None,No,No,Yes,No,11.782079,68.81978
BEN08912,Chandresh Gaba,73,Female,8615880780,584088630927,Rajasthan,Ajmer,Berhampore,Nurse,11647,139764,3,No,None,No,No,No,Yes,11.555918,96.5357
BEN08913,Edhitha Walla,74,Female,2009182888,635094314968,Rajasthan,Ajmer,Adoni,Mason,4133,49596,8,No,None,No,Yes,No,Yes,13.02596,73.835804
BEN08914,Jagrati Chacko,85,Female,5410806611,321564970652,Uttar Pradesh,Agra,Udupi,Mason,66734,800808,1,No,None,No,No,No,No,19.987721,93.329174
BEN08915,Mekhala Oommen,83,Male,3637176877,529327782282,Gujarat,Surat,Bettiah,Teacher,8610,103320,8,No,None,No,No,Yes,Yes,24.586265,90.510331
BEN08916,Advika Varughese,45,Female,7856910204,508952768714,Rajasthan,Jaipur,Ramagundam,Mason,36616,439392,1,No,None,No,No,No,No,24.778002,81.046958
BEN08917,Jeevika Dubey,71,Male,7993896437,235164406766,Rajasthan,Ajmer,Dehradun,Labourer,28540,342480,4,No,None,Yes,No,Yes,Yes,25.336259,75.153522
BEN08918,Vivaan Sant,34,Male,3973958960,917596698308,Rajasthan,Jaipur,Sonipat,Labourer,51810,621720,6,Yes,AAY,No,Yes,Yes,No,27.776815,75.152665
BEN08919,Aadi Bhatnagar,60,Male,9896788609,220082474217,Madhya Pradesh,Indore,Unnao,Tailor,6896,82752,6,No,None,No,No,Yes,Yes,36.079785,80.361455
BEN08920,Leena Peri,60,Male,6882582335,253789093547,Gujarat,Ahmedabad,Dehri,Driver,21256,255072,2,Yes,PHH,Yes,No,Yes,Yes,28.694181,96.050523
BEN08921,Anirudh Bali,81,Male,0973976917,397863332988,Gujarat,Bhavnagar,Etawah,Teacher,31977,383724,2,No,None,No,No,No,No,18.994998,86.271507
BEN08922,Nathaniel Gole,51,Female,7570543150,389368745604,Madhya Pradesh,Ujjain,Bidhannagar,Electrician,40235,482820,4,No,None,No,No,Yes,No,17.854938,91.277354
BEN08923,Nitesh Mishra,36,Female,2423811717,650096581774,Maharashtra,Mumbai,Etawah,Shopkeeper,7977,95724,4,No,None,No,Yes,No,Yes,27.096846,74.948477
BEN08924,Jackson Kumer,55,Female,6272500788,684934998924,Maharashtra,Pune,Khora ,Electrician,23631,283572,5,No,None,No,No,Yes,No,34.281572,87.741279
BEN08925,Vasatika Gour,37,Female,3013256606,164636244247,Maharashtra,Pune,Shivpuri,Mason,51231,614772,7,Yes,PHH,No,No,No,No,15.89506,92.225663
BEN08926,Aashi Madan,44,Female,3672895895,985951831668,Madhya Pradesh,Gwalior,Karaikudi,Electrician,42274,507288,8,No,None,No,No,Yes,No,31.754838,94.811448
BEN08927,Advay Bobal,52,Female,1287510326,783864162058,Maharashtra,Nashik,Khora ,Mechanic,46518,558216,8,No,None,No,No,Yes,No,28.869272,95.453238
BEN08928,Rishi Chaudhary,80,Female,3986237255,292014643373,Maharashtra,Nashik,Mau,Retired,18578,222936,5,Yes,PHH,No,No,Yes,No,31.304675,71.3838
BEN08929,Max Gulati,38,Male,8175848399,213700122643,Maharashtra,Nashik,Dindigul,Nurse,41342,496104,7,No,None,Yes,No,Yes,Yes,31.285347,69.958633
BEN08930,Saumya Raghavan,60,Female,2143151877,994763878015,Rajasthan,Jodhpur,Uluberia,Mason,40865,490380,4,Yes,PHH,No,No,Yes,No,34.679787,72.095439
BEN08931,Deepa Dhawan,82,Male,0093878485,882307664157,Rajasthan,Kota,Pudukkottai,Driver,21659,259908,3,Yes,AAY,No,No,No,No,24.023953,71.30161
BEN08932,Krishna Acharya,25,Male,6012885366,826143469963,Maharashtra,Pune,Tiruppur,Mechanic,47585,571020,4,No,None,No,No,Yes,No,30.783071,80.185243
BEN08933,Pranav Butala,29,Female,6187364103,173300076290,Gujarat,Surat,Nanded,Mechanic,64911,778932,6,No,None,No,No,Yes,No,17.756055,73.975727
BEN08934,Teerth Majumdar,83,Female,9509679841,618099348349,Uttar Pradesh,Prayagraj,Gulbarga,Homemaker,5402,64824,5,No,None,No,No,Yes,Yes,31.584637,81.656882
